Species_Code,Common_Name,Scientific_Name,Date,Bird_Count,lat,lng,subId,Notable_Normal,Year,Month,Day,Family_Name
limpki,Limpkin,Aramus guarauna,2021-07-07 10:36,2.0,28.81237,-81.26006,S91393195,1,2021,7,7,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-07 09:56,1.0,27.4192001,-82.4490747,S91389847,1,2021,7,7,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-07 07:38,2.0,29.366887,-95.622525,S91390233,1,2021,7,7,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-07 07:35,7.0,32.9573531,-80.0188213,S91388934,1,2021,7,7,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-07 07:27,3.0,26.9828005,-81.0944656,S91444474,1,2021,7,7,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 16:30,3.0,28.8468163,-81.9519138,S91364637,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 16:30,2.0,27.3007072,-80.2798801,S91387708,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 12:25,4.0,26.761927,-80.923144,S91352727,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 11:06,1.0,28.4288975,-81.3048541,S91351179,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 08:53,1.0,28.8077529,-81.1316943,S91343985,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 08:19,1.0,28.0210301,-82.3877594,S91341947,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-06 07:30,1.0,26.5044414,-81.9173873,S91354798,1,2021,7,6,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 19:45,1.0,28.5208734,-81.2304384,S91326773,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 15:57,1.0,27.519506,-82.547258,S91313966,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 13:33,1.0,28.1966675,-81.2950904,S91312191,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 12:01,1.0,29.6099701,-82.3082158,S91302056,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 11:40,1.0,29.366846,-95.622439,S91331312,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 10:44,2.0,26.8080481,-80.169875,S91291990,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 10:07,1.0,28.9830295,-81.2279804,S91342182,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 09:43,1.0,29.000041,-81.965048,S91297352,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 09:30,4.0,27.1955353,-80.8312011,S91284993,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 08:46,1.0,30.4718961,-84.2599208,S91281240,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 08:30,2.0,28.0037987,-81.6824913,S91446322,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 07:28,1.0,28.066399,-82.355827,S91649375,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 07:05,2.0,29.366929,-95.622448,S91297930,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-05 06:38,4.0,29.3665644,-95.6226376,S91281256,1,2021,7,5,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 20:39,3.0,28.258981,-81.281843,S91267700,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 19:40,4.0,28.4657352,-81.5138623,S91331239,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 17:44,2.0,28.842204,-82.020597,S91257543,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 17:30,1.0,28.9689499,-81.3544464,S91388430,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 17:27,1.0,25.760766,-80.481689,S91254687,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 16:57,1.0,25.6939865,-80.3280576,S91270900,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 15:59,1.0,27.776183,-80.49682,S91249361,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 15:46,1.0,26.9111,-82.267698,S91248459,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 14:20,1.0,27.8705118,-82.6551676,S91250670,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 13:43,9.0,27.1203755,-80.671721,S91308427,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 13:33,1.0,28.3182677,-81.457397,S91247176,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 13:01,2.0,29.366927,-95.622512,S91254898,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 12:19,7.0,28.228315,-80.759915,S91269598,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 12:07,2.0,29.366717,-95.622557,S91243899,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 10:45,1.0,28.8320005,-81.6689086,S91228851,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 10:23,4.0,28.230063,-80.767107,S91228303,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 08:30,2.0,26.4794448,-80.6568276,S92014339,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 07:53,1.0,27.7130332,-82.6875043,S91318401,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 07:00,1.0,27.9094658,-82.787323,S91244804,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 06:57,2.0,29.3669,-95.622611,S91219136,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-04 06:26,1.0,26.306741,-80.919541,S91229659,1,2021,7,4,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 19:49,5.0,28.093344,-82.707504,S91203336,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 19:40,1.0,28.346623,-81.6055275,S91200847,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 19:15,1.0,27.9281914,-82.30777,S91245679,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 17:25,1.0,30.0793033,-81.613408,S91193311,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 16:45,3.0,29.366622,-95.622511,S91196072,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 16:41,2.0,28.259187,-81.280941,S91194189,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 14:46,1.0,26.9332425,-82.0388496,S91195231,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 12:46,1.0,27.789489,-81.15038,S91176852,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 10:21,2.0,28.796363,-81.735602,S91167409,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 10:00,1.0,26.97614,-82.09061,S91878109,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 09:30,1.0,26.1872961,-81.7629328,S91179102,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 09:15,2.0,27.9981907,-81.6711617,S91444945,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 08:41,2.0,26.508085,-81.965296,S91169970,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 08:18,1.0,26.6671437,-80.1680195,S91163493,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-03 07:40,1.0,26.3893478,-81.8113671,S91162578,1,2021,7,3,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-02 18:10,1.0,26.346011,-80.2434878,S91138721,1,2021,7,2,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-02 18:08,1.0,26.0388949,-81.7000239,S91137587,1,2021,7,2,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-02 15:57,2.0,29.1425662,-81.3729858,S91132573,1,2021,7,2,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-02 14:14,2.0,27.325696,-82.433321,S91130837,1,2021,7,2,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-02 14:01,3.0,28.551959,-81.604105,S91125691,1,2021,7,2,Aramidae
limpki,Limpkin,Aramus guarauna,2021-07-02 12:16,1.0,26.581651,-80.1998558,S91120070,1,2021,7,2,Aramidae
